Year,Month,Day,T_max,T_min,Precip (mm),T_ave,Precip (cm),rh_ave
2009,2,12,3,-14.5,0,-5.75,0,30709.65002792496
2009,2,13,2.5,-17.5,0,-7.5,0,28112.40821729325
2009,2,14,4,-13.5,0,-4.75,0,28459.21111997735
2009,2,15,6.5,-15.5,0,-4.5,0,27925.709921340553
2009,2,16,7,-8.5,2,-0.75,0.2,33800.98109679661
2009,2,17,5,-6.5,4,-0.75,0.4,38026.10373389619
2009,2,18,5.5,-12,0,-3.25,0,30503.920141741302
2009,2,19,6,-13.5,0,-3.75,0,26390.880961170886
2009,2,20,10.5,-13,0,-1.25,0,26298.283542993126
2009,2,21,13.5,-10.5,0,1.5,0,25121.610546537366
2009,2,22,14,-3,0,5.5,0,32459.985492982538
2009,2,23,15.5,1.5,0,8.5,0,37424.129884160226
2009,2,24,16,-1,0,7.5,0,32991.997845432685
2009,2,25,15.5,-1.5,0,7,0,34141.9493353127
2009,2,26,14,-2,0,6,0,33966.16384665229
2009,2,27,13.5,-4.5,0,4.5,0,31906.15808923686
2009,2,28,12.5,-5,0,3.75,0,33633.77685659857
2009,3,1,16,-4.5,0,5.75,0,26584.43069215408
2009,3,2,19.5,-3,0,8.25,0,24630.165919844218
2009,3,3,17,2.5,0,9.75,0,36419.98666178294
2009,3,4,14,1.5,0,7.75,0,39383.32888488926
2009,3,5,12.5,0.5,0,6.5,0,40385.08406237734
2009,3,6,9.5,-2.5,0,3.5,0,40456.817438815895
2009,3,7,7.5,-5.5,0,1,0,37203.77918510911
2009,3,8,8.5,-7.5,0,0.5,0,30858.898790787447
2009,3,9,8.5,-0.5,0,4,0,45063.47575916136
2009,3,10,10.5,-3.5,0,3.5,0,34232.69167899807
2009,3,11,12.5,-7.5,0,2.5,0,26727.5911835065
2009,3,12,11,-4,0,3.5,0,34232.69167899807
2009,3,13,11,-4,0,3.5,0,34232.69167899807
2009,3,14,10.5,-4.5,0,3,0,32242.375573475045
2009,3,15,12,-4,0,4,0,30042.317172774237
2009,3,16,15,-4,0,5.5,0,24344.989119736903
2009,3,17,18.5,-3.5,0,7.5,0,18852.570197390105
2009,3,18,19.5,-2.5,0,8.5,0,19812.77464455541
2009,3,19,19.5,-2,0,8.75,0,19479.976035279436
2009,3,20,19,-1,0,9,0,21281.584612149258
2009,3,21,17.5,0.5,0,9,0,25537.90153457911
2009,3,22,14.5,-0.5,0,7,0,29264.528001696603
2009,3,23,8.5,-6.5,0,1,0,29763.023348087285
2009,3,24,10,-7,0,1.5,0,21532.80903988917
2009,3,25,12.5,-3.5,0,4.5,0,23204.47861035408
2009,3,26,11.5,-3.5,0,4,0,27038.085455496814
2009,3,27,9.5,-8,0,0.75,0,22729.07449798671
2009,3,28,12.5,-7,0,2.75,0,19692.082275398563
2009,3,29,13.5,-3.5,0,5,0,22406.971425560234
2009,3,30,11,-5.5,0,2.75,0,22974.095987964993
2009,3,31,13.5,-8,0,2.75,0,16410.068562832137
2009,4,1,14.5,-1,0,6.75,0,22328.805985492414
2009,4,2,15,-5,0,5,0,16805.228569170176
2009,4,3,13,-0.5,0,6.25,0,25679.96210458428
2009,4,4,8.5,-5.5,1,1.5,0.1,25121.610546537366
2009,4,5,9,-8,0,0.5,0,19286.811744242154
2009,4,6,13,-5,0,4,0,15021.158586387119
2009,4,7,17,-4.5,0,6.25,0,12839.98105229214
2009,4,8,15.5,2,0,8.75,0,21644.417816977155
2009,4,9,13.5,-3.5,0,5,0,16805.228569170176
2009,4,10,13.5,-2.5,0,5.5,0,18934.991537573147
2009,4,11,7,-1,5,3,0.5,45139.32580286506
2009,4,12,11.5,0,0,5.75,0,29242.873761369487
2009,4,13,16.5,-3,0,6.75,0,14885.870656994945
2009,4,14,16.5,2.5,0,9.5,0,22633.79492670957
2009,4,15,10.5,-3,3,3.75,0.3,30576.16077872597
2009,4,16,5,-8,1,-1.5,0.1,26786.820371310347
2009,4,17,8.5,-7,0,0.75,0,18940.895414988925
2009,4,18,15,-3.5,0,5.75,0,15950.658415292446
2009,4,19,18.5,0,0,9.25,0,14647.885778104965
2009,4,20,21,-1.5,0,9.75,0,12139.995553927647
2009,4,21,23,-1,0,11,0,11167.395007039255
2009,4,22,23.5,1,0,12.25,0,11994.864283786625
2009,4,23,21.5,0,0,10.75,0,11354.70790253309
2009,4,24,19.5,4.5,0,12,0,17420.04052548291
2009,4,25,15.5,1.5,0,8.5,0,19812.77464455541
2009,4,26,14.5,-2.5,0,6,0,15676.691006147212
2009,4,27,16,-4,0,6,0,10451.127337431475
2009,4,28,17.5,1,0,9.25,0,14647.885778104965
2009,4,29,19.5,-1.5,0,9,0,10640.792306074629
2009,4,30,22,-2,0,10,0,9948.431675737145
2009,5,1,22.5,3.5,0,13,0,11418.931571044166
2009,5,2,20,7,0,13.5,0,18946.67926893935
2009,5,3,21,4.5,0,12.75,0,13265.586719639296
2009,5,4,22.5,2.5,0,12.5,0,10113.721759865319
2009,5,5,23,5,0,14,0,12227.077931495896
2009,5,6,25.5,4,0,14.75,0,10191.943786135185
2009,5,7,27,5.5,0,16.25,0,10579.753647009285
2009,5,8,27,4,0,15.5,0,9711.992711252773
2009,5,9,26.5,4,0,15.25,0,9869.096911732755
2009,5,10,26.5,5.5,0,16,0,10749.87545632162
2009,5,11,26,5.5,0,15.75,0,10923.077098899053
2009,5,12,25.5,5.5,0,15.5,0,11099.42024143174
2009,5,13,25,6,0,15.5,0,11099.42024143174
2009,5,14,25.5,3.5,0,14.5,0,10357.802891199914
2009,5,15,25.5,4,0,14.75,0,10191.943786135185
2009,5,16,27,5.5,0,16.25,0,10579.753647009285
2009,5,17,28,4.5,0,16.25,0,10579.753647009285
2009,5,18,28,8,0,18,0,11837.781841707729
2009,5,19,25.5,9,0,17.25,0,12411.096107015754
2009,5,20,22.5,8,5,15.25,0.5,14098.709873903934
2009,5,21,19.5,9.5,6,14.5,0.6,16276.547400457008
2009,5,22,16,9,19,12.5,1.9,18541.823226419747
2009,5,23,16.5,8,10,12.25,1,29130.384689196086
2009,5,24,19,5.5,0,12.25,0,13708.416324327569
2009,5,25,20,3,7,11.5,0.7,14404.095469317579
2009,5,26,20,3.5,0,11.75,0,12396.909244510742
2009,5,27,19,3,0,11,0,13028.627508212463
2009,5,28,21,3,1,12,0.1,12194.028367838037
2009,5,29,23,3.5,0,13.25,0,11233.90150122169
2009,5,30,21.5,3,8,12.25,0.8,15421.968364868517
2009,5,31,21,3,0,12,0,12194.028367838037
2009,6,1,21.5,4.5,0,13,0,13050.207509764761
2009,6,2,23,5,0,14,0,12227.077931495896
2009,6,3,24.5,5.5,0,15,0,11461.78446759174
2009,6,4,25,4.5,0,14.75,0,11647.935755583068
2009,6,5,22,7.5,0,14.75,0,17471.903633374604
2009,6,6,18.5,7,0,12.75,0,23214.776759368768
2009,6,7,19,3,0,11,0,14889.860009385675
2009,6,8,19.5,6,0,12.75,0,18240.181739504034
2009,6,9,19,6.5,0,12.75,0,19898.380079458944
2009,6,10,19,6,0,12.5,0,18541.823226419747
2009,6,11,19.5,4,0,11.75,0,14167.896279440847
2009,6,12,20.5,1.5,0,11,0,11167.395007039255
2009,6,13,21,4.5,0,12.75,0,13265.586719639296
2009,6,14,21,4,0,12.5,0,11799.342053176204
2009,6,15,21.5,4.5,0,13,0,13050.207509764761
2009,6,16,21.5,7.5,0,14.5,0,16276.547400457008
2009,6,17,21,7,0,14,0,15283.84741436987
2009,6,18,23,3,0,13,0,11418.931571044166
2009,6,19,24.5,5,0,14.75,0,11647.935755583068
2009,6,20,22.5,10,1,16.25,0.1,18514.56888226625
2009,6,21,23.5,7,0,15.25,0,12688.83888651354
2009,6,22,26,4.5,0,15.25,0,11278.967899123147
2009,6,23,27.5,7.5,0,17.5,0,10994.933592913467
2009,6,24,28,14,0,21,0,15718.962447470893
2009,6,25,28.5,11.5,0,20,0,12539.03653560819
2009,6,26,26.5,9.5,5,18,0.5,17756.672762561597
2009,6,27,26.5,7,0,16.75,0,11529.573095337577
2009,6,28,29.5,8,0,18.75,0,11294.079813105756
2009,6,29,30,8.5,0,19.25,0,10947.22875433307
2009,6,30,31,10,0,20.5,0,11144.488082112895
2009,7,1,30.5,12,0,21.25,0,12577.225742152368
2009,7,2,26,13,2,19.5,0.2,20478.787828116445
2009,7,3,26,10,5,18,0.5,21308.007315073915
2009,7,4,27,10.5,8,18.75,0.8,21458.751644900938
2009,7,5,28.5,10.5,0,19.5,0,16167.464074828771
2009,7,6,29.5,9.5,0,19.5,0,14011.802198184936
2009,7,7,29,9,0,19,0,14454.872600758528
2009,7,8,29,11.5,0,20.25,0,16462.229500565685
2009,7,9,29.5,12,0,20.75,0,16960.08851086789
2009,7,10,30,11,0,20.5,0,15197.02920288122
2009,7,11,30.5,12.5,0,21.5,0,15244.457287086889
2009,7,12,31,12.5,0,21.75,0,15013.269609684423
2009,7,13,31,12,0,21.5,0,14291.678706643956
2009,7,14,30.5,10.5,0,20.5,0,13170.758642497058
2009,7,15,30,10.5,0,20.25,0,13375.56146920962
2009,7,16,31,12.5,0,21.75,0,14074.940259079145
2009,7,17,34,12,0,23,0,11305.934248699263
2009,7,18,33.5,14,0,23.75,0,13299.62593545113
2009,7,19,32.5,16,0,24.25,0,16939.693672948702
2009,7,20,28,12.5,6,20.25,0.6,24693.344250848528
2009,7,21,26.5,11,0,18.75,0,20329.34366359036
2009,7,22,28,10,3,19,0.3,22238.265539628504
2009,7,23,29.5,12,0,20.75,0,17957.740776213057
2009,7,24,29,14.5,0,21.75,0,22519.904414526634
2009,7,25,28.5,13,0,20.75,0,20950.69757224857
2009,7,26,28.5,14,0,21.25,0,22252.01477457727
2009,7,27,30.5,13,0,21.75,0,17828.25766150025
2009,7,28,31.5,12.5,0,22,0,15710.15014755369
2009,7,29,30,12.5,0,21.25,0,17414.62025836482
2009,7,30,27.5,12,0,19.75,0,21224.634986135836
2009,7,31,27.5,9.5,2,18.5,0.2,17208.19427381515
2009,8,1,30,10,0,20,0,15673.795669510238
2009,8,2,30.5,11,0,20.75,0,15962.436245522718
2009,8,3,31,14,0,22.5,0,19721.709887933725
2009,8,4,31,14,0,22.5,0,19721.709887933725
2009,8,5,31,14.5,0,22.75,0,20307.85271638348
2009,8,6,28.5,11.5,0,20,0,19853.47451471297
2009,8,7,26,8.5,0,17.25,0,18616.644160523632
2009,8,8,25,2.5,0,13.75,0,13980.66259471571
2009,8,9,27,3,0,15,0,12894.507526040707
2009,8,10,28.5,6,0,17.25,0,13652.20571771733
2009,8,11,30,9.5,0,19.75,0,15918.476239601878
2009,8,12,30,12.5,0,21.25,0,19349.5780648498
2009,8,13,24.5,12.5,3,18.5,0.3,35563.60149921798
2009,8,14,26,9.5,0,17.75,0,21645.918419101123
2009,8,15,26.5,10,0,18.25,0,22141.351295129145
2009,8,16,27.5,6,0,16.75,0,15372.76412711677
2009,8,17,28.5,6,0,17.25,0,14893.315328418905
2009,8,18,29.5,6.5,0,18,0,14205.338210049276
2009,8,19,30.5,7.5,0,19,0,13342.959323777102
2009,8,20,32,11,0,21.5,0,14291.678706643956
2009,8,21,32,8.5,0,20.25,0,10288.893437853554
2009,8,22,26.5,11.5,0,19,0,13342.959323777102
2009,8,23,26,10,0,18,0,13021.560025878503
2009,8,24,26,8,0,17,0,12609.087664314728
2009,8,25,25,7.5,6,16.25,0.6,13224.692058761608
2009,8,26,26.5,6.5,0,16.5,0,11714.232736881548
2009,8,27,29.5,7,0,18.25,0,10488.008508219069
2009,8,28,30.5,8,0,19.25,0,10947.22875433307
2009,8,29,31,9,0,20,0,10449.197113006825
2009,8,30,30,10.5,0,20.25,0,12346.672125424264
2009,8,31,29.5,10.5,0,20,0,12539.03653560819
2009,9,1,28,12,0,20,0,13583.956246908872
2009,9,2,26.5,11,0,18.75,0,13552.895775726907
2009,9,3,26.5,13,0,19.75,0,14857.244490295085
2009,9,4,26,8.5,2,17.25,0.2,12411.096107015754
2009,9,5,22.5,9.5,7,16,0.7,21499.75091264324
2009,9,6,24,8,0,16,0,13437.344320402028
2009,9,7,25,9,0,17,0,13869.996430746201
2009,9,8,25.5,8.5,0,17,0,12609.087664314728
2009,9,9,24.5,10.5,2,17.5,0.2,17103.23003342095
2009,9,10,24,8,0,16,0,14781.07875244223
2009,9,11,25,8,0,16.5,0,13015.81415209061
2009,9,12,26,6,0,16,0,10749.87545632162
2009,9,13,25,7.5,0,16.25,0,13224.692058761608
2009,9,14,24,9,0,16.5,0,16920.558397717792
2009,9,15,23.5,5,0,14.25,0,12030.512992873013
2009,9,16,22.5,3.5,0,13,0,11418.931571044166
2009,9,17,21.5,4.5,0,13,0,14681.483448485355
2009,9,18,22,4.5,0,13.25,0,14443.587644427887
2009,9,19,22.5,5,0,13.75,0,13980.66259471571
2009,9,20,24,7,0,15.5,0,13874.275301789678
2009,9,21,26,7,0,16.5,0,11714.232736881548
2009,9,22,21.5,3.5,0,12.5,0,13484.96234648709
2009,9,23,19.5,5.5,0,12.5,0,20227.443519730637
2009,9,24,21,4,0,12.5,0,15170.582639797976
2009,9,25,24,1.5,0,12.75,0,9949.190039729472
2009,9,26,26.5,2.5,0,14.5,0,8878.116763885642
2009,9,27,28,3,0,15.5,0,9711.992711252773
2009,9,28,27.5,5.5,0,16.5,0,10412.651321672487
2009,9,29,26,7,0,16.5,0,11714.232736881548
2009,9,30,22,6,0,14,0,15283.84741436987
2009,10,1,19.5,-4,0,7.75,0,9266.665619973945
2009,10,2,19.5,-4,0,7.75,0,9266.665619973945
2009,10,3,19,-0.5,0,9.25,0,10462.77555578926
2009,10,4,16,8.5,2,12.25,0.2,29130.384689196086
2009,10,5,14,1,0,7.5,0,16495.998922716342
2009,10,6,16.5,-5,0,5.75,0,10633.772276861631
2009,10,7,14.5,-1.5,1,6.5,0.1,12620.338769492919
2009,10,8,15,-3,0,6,0,10451.127337431475
2009,10,9,18,-1,0,8.5,0,11007.097024753008
2009,10,10,19.5,-1,0,9.25,0,10462.77555578926
2009,10,11,18,-1.5,0,8.25,0,11195.529963565552
2009,10,12,17.5,1,0,9.25,0,12555.330666947113
2009,10,13,16.5,3.5,0,10,0,17907.17701632686
2009,10,14,18.5,3.5,0,11,0,14889.860009385675
2009,10,15,21.5,1,0,11.25,0,10983.539645679113
2009,10,16,22,1,0,11.5,0,10803.071601988186
2009,10,17,23.5,1,0,12.25,0,10281.312243245678
2009,10,18,24,3.5,0,13.75,0,10873.848684778886
2009,10,19,22,4,0,13,0,11418.931571044166
2009,10,20,16.5,4,0,10.25,0,17609.99271015218
2009,10,21,16,0.5,0,8.25,0,13434.635956278664
2009,10,22,17,-4,0,6.5,0,10096.271015594335
2009,10,23,18.5,-4,0,7.25,0,9588.988866643653
2009,10,24,19.5,1.5,0,10.5,0,11545.550136526774
2009,10,25,17.5,-0.5,0,8.5,0,11007.097024753008
2009,10,26,15,-4,0,5.5,0,10819.99516432751
2009,10,27,12,-4,0,4,0,12016.926869109697
2009,10,28,5,-8.5,1,-1.75,0.1,18190.332452503797
2009,10,29,3.5,-8,0,-2.25,0,23595.17654255298
2009,10,30,11,-8.5,0,1.25,0,10961.785736602804
2009,10,31,15.5,-7,0,4.25,0,8855.66112715075
2009,11,1,19.5,-5.5,0,7,0,7316.132000424151
2009,11,2,21,-4.5,0,8.25,0,8956.423970852442
2009,11,3,22.5,-4,0,9.25,0,8370.220444631408
2009,11,4,22.5,-3,0,9.75,0,8093.330369285099
2009,11,5,20.5,0.5,0,10.5,0,11545.550136526774
2009,11,6,20,1,0,10.5,0,11545.550136526774
2009,11,7,19,0.5,0,9.75,0,12139.995553927647
2009,11,8,18,-2.5,0,7.75,0,9266.665619973945
2009,11,9,17.5,-4,0,6.75,0,9923.913771329962
2009,11,10,18,-3,0,7.5,0,9426.285098695053
2009,11,11,18,0,0,9,0,10640.792306074629
2009,11,12,14.5,5.5,0,10,0,25865.922356916577
2009,11,13,11,2.5,10,6.75,1,34733.698199654864
2009,11,14,7,-1.5,0,2.75,0,39384.164550797126
2009,11,15,6,-8,0,-1,0,25819.662204305376
2009,11,16,7.5,-9.5,0,-1,0,21516.38517025448
2009,11,17,10.5,-9,0,0.75,0,15152.716331991138
2009,11,18,12.5,-8,0,2.25,0,13604.274899194024
2009,11,19,13,-7.5,0,2.75,0,13128.05485026571
2009,11,20,13.5,-9,0,2.25,0,13604.274899194024
2009,11,21,12.5,-5,0,3.75,0,18345.696467235583
2009,11,22,13.5,-9,0,2.25,0,13604.274899194024
2009,11,23,11,-6.5,0,2.25,0,20406.412348791036
2009,11,24,8,-8,0,0,0,20000
2009,11,25,9,-8.5,0,0.25,0,15711.834922230864
2009,11,26,11.5,-8.5,0,1.5,0,14355.206026592783
2009,11,27,12.5,-7.5,0,2.5,0,13363.79559175325
2009,11,28,10,-4.5,4,2.75,0.4,26256.10970053142
2009,11,29,6.5,-6.5,2,0,0.2,24000
2009,11,30,5.5,-3.5,0,1,0,37203.77918510911
2009,12,1,9,-8.5,0,0.25,0,19639.79365278858
2009,12,2,10.5,-6.5,0,2,0,17311.997103264028
2009,12,3,6.5,-11.5,0,-2.5,0,19229.818207031996
2009,12,4,4.5,-14.5,0,-5,0,17402.451514944478
2009,12,5,3.5,-11.5,0,-4,0,16135.077085461045
2009,12,6,3,-7,0,-2,0,27794.550057282202
2009,12,7,2,-2.5,33,-0.25,3.3,52955.74318294776
2009,12,8,0,-9,6,-4.5,0.6,44681.135874144886
2009,12,9,1,-15,0,-7,0,33805.97932297323
2009,12,10,3,-18.5,0,-7.75,0,21497.80175768177
2009,12,11,4,-15,0,-5.5,0,24103.22286519594
2009,12,12,3.5,-4.5,1,-0.5,0.1,45634.03016425276
2009,12,13,3,-5.5,11,-1.25,1.1,43830.472571655206
2009,12,14,4.5,-12,0,-3.75,0,31669.057153405065
2009,12,15,4.5,-12,0,-3.75,0,31669.057153405065
2009,12,16,8,-10,0,-1,0,30122.93923835627
2009,12,17,8,-11.5,0,-1.75,0,27285.4986787557
2009,12,18,8.5,-10.5,0,-1,0,30122.93923835627
2009,12,19,6.5,-9.5,0,-1.5,0,31251.29043319541
2009,12,20,8.5,-13.5,0,-2.5,0,24037.272758789997
2009,12,21,8,-8.5,0,-0.25,0,32588.14965104477
2009,12,22,4.5,-4.5,10,0,1,44000
2009,12,23,3.5,-8,8,-2.25,0.8,37752.28246808478
2009,12,24,2.5,-16,0,-6.75,0,26527.943694378904
2009,12,25,1.5,-21,0,-9.75,0,25150.069490078073
2009,12,26,0.5,-19,0,-9.25,0,24176.356396346942
2009,12,27,2.5,-17.5,0,-7.5,0,28112.40821729325
2009,12,28,0,-15.5,0,-7.75,0,35829.669596136286
2009,12,29,1.5,-8.5,1,-3.5,0.1,41440.54204949904
2009,12,30,0.5,-8.5,5,-4,0.5,43026.87222789613
2009,12,31,2,-13.5,0,-5.75,0,30709.65002792496
2010,1,1,5,-13.5,0,-4.25,0,27403.32240520434
2010,1,2,9.5,-10.5,0,-0.5,0,29039.83737725176
2010,1,3,7,-12,0,-2.5,0,28844.727310547994
2010,1,4,6,-12.5,0,-3.25,0,30503.920141741302
2010,1,5,9.5,-13.5,0,-2,0,23162.125047735168
2010,1,6,11,-10.5,0,0.25,0,27495.711113904013
2010,1,7,8.5,-8.5,0,0,0,32000
2010,1,8,6,-11.5,0,-2.75,0,29386.345750930082
2010,1,9,9,-14.5,0,-2.75,0,24488.621459108403
2010,1,10,6.5,-11,0,-2.25,0,33033.24715957417
2010,1,11,6.5,-10,0,-1.75,0,31833.081791881643
2010,1,12,10,-11.5,0,-0.75,0,25350.73582259746
2010,1,13,8.5,-8,0,0.25,0,31423.66984446173
2010,1,14,7.5,-5.5,0,1,0,37203.77918510911
2010,1,15,7,-7.5,0,-0.25,0,36661.66835742537
2010,1,16,8.5,-7.5,0,0.5,0,34716.26113963588
2010,1,17,7.5,-9.5,0,-1,0,30122.93923835627
2010,1,18,4,-5,0,-0.5,0,45634.03016425276
2010,1,19,3,-1.5,15,0.75,1.5,53034.507161968984
2010,1,20,3.5,-3,15,0.25,1.5,47135.50476669259
2010,1,21,3,-3,47,0,4.7,48000
2010,1,22,0.5,-3.5,68,-1.5,6.8,53573.64074262069
2010,1,23,-0.5,-7.5,8,-4,0.8,48405.23125638314
2010,1,24,2,-13.5,0,-5.75,0,30709.65002792496
2010,1,25,5,-14.5,0,-4.75,0,28459.21111997735
2010,1,26,6.5,-11,0,-2.25,0,33033.24715957417
2010,1,27,5.5,-6.5,0,-0.5,0,37336.93377075226
2010,1,28,3.5,-3.5,11,0,1.1,48000
2010,1,29,5,-7.5,0,-1.25,0,39447.42531448969
2010,1,30,6,-5.5,0,0.25,0,39279.58730557716
2010,1,31,5.5,-8,0,-1.25,0,35064.37805732417
2010,2,1,7,-10.5,0,-1.75,0,31833.081791881643
2010,2,2,5.5,-7,0,-0.75,0,38026.10373389619
2010,2,3,5.5,-7,0,-0.75,0,38026.10373389619
2010,2,4,6.5,-7,0,-0.25,0,36661.66835742537
2010,2,5,7,-4,0,1.5,0,39476.81657313014
2010,2,6,6.5,-2,3,2.25,0.3,44213.89342238058
2010,2,7,4.5,-5,15,-0.25,1.5,44808.705770186556
2010,2,8,3.5,-8,1,-2.25,0.1,37752.28246808478
2010,2,9,4,-7,1,-1.5,0.1,40180.23055696552
2010,2,10,4,-9,1,-2.5,0.1,38459.63641406399
2010,2,11,5,-14.5,0,-4.75,0,28459.21111997735
2010,2,12,8.5,-11,0,-1.25,0,30681.330800158645
2010,2,13,10,-11,0,-0.5,0,29039.83737725176
2010,2,14,9.5,-7.5,0,1,0,33483.40126659819
2010,2,15,9,-8,0,0.5,0,30858.898790787447
2010,2,16,8,-9,0,-0.5,0,33188.38557400201
2010,2,17,9.5,-9.5,0,0,0,28000
2010,2,18,10,-8.5,0,0.75,0,30305.432663982276
2010,2,19,9,-5.5,0,1.75,0,35249.67845174787
2010,2,20,5,-1.5,0,1.75,0,49349.54983244702
2010,2,21,2.5,-1.5,8,0.5,0.8,54003.072883878034
2010,2,22,1.5,-7,16,-2.75,1.6,44079.518626395125
2010,2,23,2,-12.5,5,-5.25,0.5,35472.72071634723
2010,2,24,5,-9.5,0,-2.25,0,33033.24715957417
2010,2,25,8,-5.5,0,1.25,0,36539.28578867601
2010,2,26,7,-8.5,0,-0.75,0,33800.98109679661
2010,2,27,7.5,-3,0,2.25,0,40812.82469758207
2010,2,28,8,-1.5,1,3.25,0.1,44346.335901722196
2010,3,1,8.5,-8,0,0.25,0,31423.66984446173
2010,3,2,9.5,-6,0,1.75,0,35249.67845174787
2010,3,3,10,-4.5,0,2.75,0,36102.1508382307
2010,3,4,8,-4.5,0,1.75,0,38774.646296922656
2010,3,5,9,-9.5,3,-0.25,0.3,28514.630944664175
2010,3,6,11,-4.5,0,3.25,0,34843.54963706744
2010,3,7,7,-3.5,12,1.75,1.2,42299.614142097445
2010,3,8,5,-5,5,0,0.5,44000
2010,3,9,3,-6,4,-1.5,0.4,44644.70061885058
2010,3,10,2,-6.5,13,-2.25,1.3,42471.317776595366
2010,3,11,6,-11.5,0,-2.75,0,29386.345750930082
2010,3,12,11.5,-12,0,-0.25,0,24441.11223828358
2010,3,13,11,-6,0,2.5,0,33409.488979383124
2010,3,14,9.5,-6,0,1.75,0,35249.67845174787
2010,3,15,9,-3,0,3,0,38690.850688170045
2010,3,16,11.5,-4.5,0,3.5,0,34232.69167899807
2010,3,17,15,-6,0,4.5,0,29005.598262942596
2010,3,18,15.5,-4.5,0,5.5,0,29754.986701900656
2010,3,19,13.5,-1.5,0,6,0,36578.94568101016
2010,3,20,11,-5,0,3,0,35466.613130822545
2010,3,21,13.5,-8.5,0,2.5,0,26727.5911835065
2010,3,22,15.5,-4.5,0,5.5,0,29754.986701900656
2010,3,23,12,-3.5,0,4.25,0,35422.644508603
2010,3,24,11,-6.5,0,2.25,0,30609.618523186553
2010,3,25,12,-6,0,3,0,32242.375573475045
2010,3,26,11,-2,0,4.5,0,37707.27774182538
2010,3,27,9.5,-4.5,0,2.5,0,36750.43787732144
2010,3,28,12.5,-6.5,0,3,0,29018.13801612754
2010,3,29,16.5,-5.5,0,5.5,0,27049.987910818778
2010,3,30,17.5,-1,0,8.25,0,31347.483897983544
2010,3,31,13,3,0,8,0,43272.81434168194
2010,4,1,8,-4.5,9,1.75,0.9,38774.646296922656
2010,4,2,8.5,-7.5,0,0.5,0,34716.26113963588
2010,4,3,11,-4.5,0,3.25,0,34843.54963706744
2010,4,4,13,-1.5,0,5.75,0,37218.20296901571
2010,4,5,12.5,2.5,0,7.5,0,42418.282944127735
2010,4,6,10,-5.5,0,2.25,0,34010.68724798506
2010,4,7,9.5,-4.5,0,2.5,0,36750.43787732144
2010,4,8,14,-6.5,0,3.75,0,27518.544700853374
2010,4,9,17,-4.5,0,6.25,0,28247.958315042706
2010,4,10,16.5,-2,0,7.25,0,31164.21381659187
2010,4,11,16.5,0.5,0,8.5,0,35222.71047920962
2010,4,12,14.5,0.5,0,7.5,0,37705.14039478021
2010,4,13,12.5,-3.5,3,4.5,0.3,34806.71791553112
2010,4,14,14,-6,0,4,0,30042.317172774237
2010,4,15,18.5,-3.5,0,7.5,0,28278.85529608516
2010,4,16,19,-0.5,0,9.25,0,31388.326667367783
2010,4,17,19.5,-2.5,0,8.5,0,28618.45226435782
2010,4,18,20,-0.5,0,9.75,0,30349.98888481912
2010,4,19,19,3.5,0,11.25,0,36611.79881893038
2010,4,20,17.5,0.5,0,9,0,34050.53537943881
2010,4,21,12.5,0,0,6.25,0,38519.94315687642
2010,4,22,6.5,-4,9,1.25,0.9,40193.21436754361
2010,4,23,5.5,-7,2,-0.75,0.2,38026.10373389619
2010,4,24,14,0,0,7,0,29264.528001696603
2010,4,25,19,-2,0,8.5,0,19812.77464455541
2010,4,26,20,-0.5,0,9.75,0,20233.325923212746
2010,4,27,20.5,-0.5,0,10,0,19896.86335147429
2010,4,28,19,5.5,0,12.25,0,32557.488770277978
2010,4,29,11.5,-2,0,4.75,0,31352.511935101516
2010,4,30,7.5,-5.5,0,1,0,33483.40126659819
2010,5,1,11,-5,0,3,0,25793.900458780037
2010,5,2,10,-1.5,0,4.25,0,35422.644508603
2010,5,3,15,-6,0,4.5,0,20303.918784059817
2010,5,4,21,-1,0,10,0,17907.17701632686
2010,5,5,22,0.5,0,11.25,0,18305.89940946519
2010,5,6,21,5.5,0,13.25,0,25677.489145649575
2010,5,7,21,-0.5,0,10.25,0,17609.99271015218
2010,5,8,21,1.5,0,11.25,0,20136.489350411706
2010,5,9,20.5,5,0,12.75,0,23214.776759368768
2010,5,10,17.5,0.5,0,9,0,21281.584612149258
2010,5,11,13,1,0,7,0,31703.23866850465
2010,5,12,12.5,-2,0,5.25,0,24772.214874500827
2010,5,13,14.5,-2.5,0,6,0,20902.25467486295
2010,5,14,15.5,1.5,0,8.5,0,26417.032859407216
2010,5,15,19,-1,0,9,0,17025.267689719403
2010,5,16,22,-0.5,0,10.75,0,13247.159219621937
2010,5,17,21,2.5,0,11.75,0,17709.870349301058
2010,5,18,18,5,0,11.5,0,27007.679004970465
2010,5,19,20,0,0,10,0,15917.490681179434
2010,5,20,23,0.5,0,11.75,0,14167.896279440847
2010,5,21,23.5,4,0,13.75,0,15534.069549684122
2010,5,22,20.5,10,0,15.25,0,32427.032709979052
2010,5,23,15.5,3,0,9.25,0,27203.21644505208
2010,5,24,14,-2,0,6,0,15676.691006147212
2010,5,25,17.5,-2.5,0,7.5,0,9426.285098695053
2010,5,26,21,0,0,10.5,0,9621.291780438978
2010,5,27,22.5,3,0,12.75,0,11607.388379684384
2010,5,28,23.5,6.5,0,15,0,12894.507526040707
2010,5,29,22.5,3.5,0,13,0,11418.931571044166
2010,5,30,23.5,0.5,0,12,0,10452.024315289746
